Ein Service des Knowledge-Hubs von Monitor Versorgungsforschung. Täglich automatisiert KI-kuratiert aus PubMed und auf Deutsch übersetzt.

Aufgenommen;Autor;Publiziert am;In PubMed seit;Journal;Jahr;Titel;Fragestellung;Ergebnis;Übertragbarkeit;PMID;PubMed-Link
2026-09-13;Ma Y et al.;Sept. 2026;09.09.2026;Health Aff (Millwood);2026;Medicare-Versicherung für Psychotherapeuten und Familientherapeuten verbessert Versorgungszugang;Studie analysierte die Auswirkung der Medicare-Abdeckung für Mental-Health-Counselors und Marriage-and-Family-Therapists ab Januar 2024 auf deren Beteiligung am US-Gesundheitssystem.;In 2024 stellten sich über 27.000 Therapeuten neu zur Abrechnung bereit. Diese Berufsgruppen betreuten überproportional ländliche, doppelt versicherte, behinderte und vorher unbetreute Patienten. Es gab keine Verdrängungseffekte bei anderen Psychotherapeuten. Wachstum war stärksten in Regionen mit bereits hohem Angebot.;"USA - nur für Versicherungssystem relevant; deutsche Kassenzulassung unterscheidet nicht nach Berufsgruppe.";42715475;https://pubmed.ncbi.nlm.nih.gov/42715475/
2026-09-13;Janković M et al.;27.08.2026;27.08.2026;Int J Law Psychiatry;2026;Forensische Psychiatrie: Ausgänge nach Berufsgruppe unterscheiden sich, zeitliche Muster ähneln sich;Latent-Class-Analyse untersuchte 174 Patienten in belgischen Hochsicherheits-Forensikeinrichtungen: zeitliche Muster und Genehmigungsquoten von Kurzurlauben (bis 16h) und Langzeiturlaub (bis 14 Tage).;"Alle Patienten beantragten Kurzurlaube, erste Genehmigung nach durchschnittlich 3,5 Jahren; Langzeiturlaub nur 41 Patienten, Genehmigungsquote 28,1%. Von der Institution initiierte Anträge wurden zu 89–100% genehmigt, von Patienten oder Anwälten initiiert nur zu 13–20,9%. Vier Patientenklassen zeigten unterschiedliche Genehmigungsmuster, aber ähnliche Zeitverläufe.";"Belgien, vergleichbar mit deutschem PsychKG; Institution als Torwächter dominiert Entscheidungsprozess.";42659905;https://pubmed.ncbi.nlm.nih.gov/42659905/
2026-09-13;Michel G et al.;04.08.2026;04.08.2026;Pediatr Blood Cancer;2026;Personenzentrierte Nachsorge senkte Depressivität, Angst und Trauma nach Kinderkrebs;"Multinationales RCT: 798 Krebsüberlebende (16–60 Jahre, mindestens 5 Jahre nach Diagnose) erhielten personenzentrierte Nachsorgeinvention oder Vergleichsbehandlung; Messung vor und 6 Monate nach Klinikbesuch.";Mental Health verbesserte sich signifikant nach Intervention: Depression -0,89 (p=0,001), Angst -0,68 (p=0,025), Gesamtbelastung -0,99 (p=0,004), Trauma-Symptome -1,09 (p=0,004). Etwa ein Drittel blieb erheblich belastet. Bessere Ergebnisse bei alleinstehenden, arbeitslosen/studierenden Patienten und jenen mit schlechter Gesundheit.;"Europaische Multicenterstudie (DACH, UK, Skandinavien); strukturierte Nachsorge als deutsche Regelversorgung machbar.";42550043;https://pubmed.ncbi.nlm.nih.gov/42550043/
2026-09-12;Becker L et al.;11.09.2026;11.09.2026;Glob Health Action;2026;Multisektorale Zusammenarbeit etablierte Basis für schwedische Gesamtstrategie zur Suizidprävention;Qualitative Studie über einen Prozess zur Entwicklung einer nationalen Strategie für psychische Gesundheit und Suizidprävention in Schweden durch 26 Regierungsbehörden.;"Die multisektorale Zusammenarbeit führte zu gegenseitigem Lernen zwischen Behörden und schuf eine Grundlage für implementierungsorientierte Zusammenarbeit; Respondenten betonten die Bedeutung des Prozesses über die Strategieinhalte hinaus.";Schweden, ähnliche Dezentralisierung wie deutsche Ländermodelle für Krisendienste und Prävention.;42725455;https://pubmed.ncbi.nlm.nih.gov/42725455/
2026-09-12;Qiao JJ et al.;27.08.2026;11.09.2026;Front Public Health;2026;Bewegungstraining reduzierte postpartale Depressionen um 0,69 Standardabweichungen;Metaanalyse von 16 randomisierten kontrollierten Studien zu Effekten von Bewegungsinterventionen auf postpartale depressive Symptome (einschließlich Mind-Body-Exercise, Aerobic, verschiedene Dauer und Format).;"Bewegungsinterventionen waren mit signifikanter Symptomreduktion assoziiert (SMD = -0,69, 95% KI -1,02 bis -0,36); Mind-Body-Exercise zeigte stärkste Effekte, Programme ≤12 Wochen Dauer waren wirksamer als längere; Interventionen postpartal initiiert und nach vaginaler Geburt zeigten tendenziell größere Nutzen.";Überwiegend internationale Studien, Ergebnisse zur Bewegungsintensität und Dauer für deutsche Mutter-Kind-Versorgung relevant.;42723886;https://pubmed.ncbi.nlm.nih.gov/42723886/
2026-09-12;Voelter J et al.;10.09.2026;10.09.2026;Transl Psychiatry;2026;Dialektische Verhaltenstherapie verbesserte Aufmerksamkeitsaspekte bei Borderline-Persönlichkeitsstörung;Randomisierte kontrollierte Studie zu Veränderungen in Interozeption und Körperwahrnehmung nach vierwöchiger stationärer Dialektischer Verhaltenstherapie bei Patienten mit Borderline-Persönlichkeitsstörung (n=55 Intervention, n=31 Kontrolle).;"Nach DBT verbesserte sich selbstberichtete interoceptive Aufmerksamkeit signifikant, während andere interoceptive Facetten keine signifikanten Veränderungen zeigten; Verbesserungen waren mit weniger interpersonalen Problemen assoziiert.";Deutsche Universitätskliniken, vergleichbare stationäre Psychotherapieangebote und dokumentierte Behandlungsergebnisse.;42722661;https://pubmed.ncbi.nlm.nih.gov/42722661/
2026-09-12;Postma TS et al.;09.09.2026;09.09.2026;JMIR Res Protoc;2026;Transkranielle Magnetstimulation adjuvant zur Expositionstherapie bei behandlungsresistenter Zwangsstörung (Studienprotokoll);Protokoll einer randomisierten kontrollierten Studie in niederländischen Zentren zur Effektivität und Kosteneffektivität von repetitiver transkranieller Magnetstimulation (1 Hz über prä-SMA) zusätzlich zu Expositionstherapie bei Patienten mit therapieresistenter Zwangsstörung (angestrebt n=250).;"Rekrutierung (Stand Februar 2026): 201 von 250 geplanten Teilnehmern; Studie wird erste hinreichend gepowerte RCT zu rTMS + Expositionstherapie bei OCD mit Kosteneffektivitätsanalyse und Mechanismusforschung; bei Erfolg könnte rTMS als Kassenleistung in den Niederlanden und anderen Ländern Europas folgen.";Niederlande, vergleichbares Sozialversicherungssystem, Frage nach Erstattung parallelnzu deutschem Kontext.;42715141;https://pubmed.ncbi.nlm.nih.gov/42715141/
2026-09-12;Cramer C et al.;28.08.2026;02.09.2026;Sci Rep;2026;"Deutsche Bevölkerung zeigt Stereotype über Tourette-Syndrom; soziale Medien wirken ambivalent";Bevölkerungssurvey von 1175 Deutschen über Wissen und Stereotype zur Gilles-de-la-Tourette-Syndrom, Assoziationen mit sozialen Medien untersucht.;"50% der Wissensfragen wurden korrekt beantwortet, durchschnittliche Zustimmung zu Stereotype-Aussagen 39%; 87% assozierten GTS mit Koprolalie, 75% mit Kopropraktie, 50% mit unkontextualisiertem Kommentieren; Personen, die jemanden mit GTS kannten, hatten besseres Wissen; Videokonsum über soziale Medien war mit mehr Stereotypen assoziiert.";Deutschland, nationale repräsentative Stichprobe, direkt anwendbar für Stigma-Reduktionsmaßnahmen im deutschen Gesundheitswesen.;42680841;https://pubmed.ncbi.nlm.nih.gov/42680841/
2026-09-12;Mikucka M et al.;22.08.2026;24.08.2026;Adv Life Course Res;2026;Arbeitslosigkeit beeinträchtigte psychische Gesundheit vor allem der Partnerin, nicht des Partners;Längsschnittstudie von deutschen Paaren (2002–2022, n=2244 Dyaden) zur Assoziation von Arbeitslosigkeit und Jobinsicherheit mit psychischer Gesundheit des Partners mittels Longitudinal Actor-Partner Interdependence Model.;"Eigene Arbeitslosigkeit verschlechterte psychische Gesundheit bei Frauen und Männern; Partnereffekte waren negativ, aber deutlich kleiner als Eigeneffekte und signifikant nur für Frauen. Bei Frauen mit niedriger Bildung waren Partnereffekte besonders ausgeprägt, v.a. wenn der Partner tertiale Bildung hatte.";Deutsche Soziooekonomische Panel-Daten, vollständig übertragbar auf deutsches Arbeitsmarkt- und Sozialversicherungssystem.;42636561;https://pubmed.ncbi.nlm.nih.gov/42636561/
2026-09-11;Laizane AP et al.;10.09.2026;10.09.2026;J Med Internet Res;2026;Kurzkurse Internettherapie für Sozialangststörung: höhere Adhärenz ohne Wirksamkeitsverlust;Retrospektive Analyse eines finnischen 7-Wochen-Programms für internetgestützte Verhaltenstherapie (iCBT) zur Behandlung von Sozialangststörung in der Routineversorgung mit 1.654 Patienten (2019-2022).;"41,1 % der Teilnehmer zeigten klinisch relevante Verbesserungen, 54 % beendeten das Programm; durchschnittliche Completion 5,74 von 7 Sitzungen (82 % %, deutlich höher als frühere 9+-Wochen-Programme mit 59–68 %). Effektgröße Cohen d=1,09 in der Intentional-to-treat-Population.";Finnland, vergleichbares öffentliches Versicherungssystem, hohe IT-Infrastruktur.;42721423;https://pubmed.ncbi.nlm.nih.gov/42721423/
2026-09-11;Smith KA et al.;Okt. 2026;09.09.2026;Lancet Psychiatry;2026;Antipsychotika-Zugang für Schizophrenie in Afrika: Konsens zu Prioritäten;Internationale Expertengruppe (INTERDEM) erstellte Konsensempfehlungen für Antipsychotika-Versorgung in Äthiopien, Nigeria, Ruanda und Südafrika unter Nutzung validierter Konsensus-Methodologie.;"Empfohlene Liste prioritärer Medikamente für vier afrikanische Länder; Identifikation erheblicher Evidenzlücken: wenig lokale Daten, selektive Studiengruppen, unzureichende Abbildung von Realwelt-Versorgungskomplexität.";Subsahara-Afrika mit niedrigem/mittlerem Einkommen – Erkenntnisse zur Prioritätensetzung übertragbar, aber Finanzierung und Zugang grundlegend anders als in Deutschland.;42716058;https://pubmed.ncbi.nlm.nih.gov/42716058/
2026-09-11;Wennberg E et al.;09.09.2026;09.09.2026;JMIR Ment Health;2026;Telemedizin ohne Erfolg: Zugang zu Nachsorge bei Jugendlichen nach Krise bleibt gering;Kanadische bevölkerungsbasierte Wiederholungsquerschnitte (n=59.909 Fälle, 2009–2024) zur Assoziation der Telemedizin-Ausweitung mit psychiatrischer Nachsorge nach ED-/stationären Erstkonakten.;"Vor Telemedizin: 17,6 % der ED-Patienten und 21,9 % der stationären Patienten in 7 Tagen nachversorgt; temporäre Ausweitung: kurzfristig +4,8 bis +7,5 %, dann linearer Rückgang; permanente Ausweitung: Reduktion in ländlichen Regionen. Keine nachhaltigen Verbesserungen oder Chancengleichheit.";Kanada, öffentlicher Sektor – Zeigt, dass technologische Ausweitung ohne Workflows-Anpassung und Steuerung Zugang nicht verbreitert.;42714935;https://pubmed.ncbi.nlm.nih.gov/42714935/
2026-09-11;Bednářová A et al.;25.08.2026;09.09.2026;Int J Public Health;2026;Psychische Gesundheit ukrainischer Flüchtlinge: hohe Symptomlasten, niedriger Zugang zu Hilfe;Querschnittserhebung bei 100 ukrainischen Erwachsenen (Mittelwert 35,5 Jahre) zur psychischen Gesundheit und Inanspruchnahme während des Krieges.;"70 % berichteten depressive Symptome, 80 % Angst, 31 % erfüllten Kriterien für wahrscheinliche PTBS; aber nur 15 % suchten psychologische Hilfe. Wahrgenommener Stress sagte stärkere psychische Symptome und höhere Inanspruchnahme voraus.";Ukraine im Kontext militärischer Krise – Befund zur Behandlungslücke auch relevant für Versorgungsplanung in Hochlast-Szenarien.;42713341;https://pubmed.ncbi.nlm.nih.gov/42713341/
2026-09-11;Esteban-Sepúlveda S et al.;07.08.2026;06.09.2026;BMC Geriatr;2026;Psychische Gesundheit älterer Menschen nach COVID-19 in Spanien bleibt beeinträchtigt;Prospektive 18-Monats-Kohortenstudie an 1.072 Personen ab 75 Jahren in primärer Versorgung über elf spanische Regionen: geriatrische Funktionsfähigkeit, emotionaler Status, Ernährung und Lebensqualität.;"Gradueller Rückgang in funktioneller Fähigkeit, Ernährungsstatus und Lebensqualität über Zeit; Angst zeigte differentielle Trajektorie bei COVID-19-Infizierten (p=0,043). Versorgung nach langer COVID bleibt suboptimal trotz klinischer Genesung.";Spanien, europäisches Sozialversicherungssystem, ähnliche Altendemografie wie Deutschland – Hinweis auf nachhaltigen psychosozialen Versorgungsbedarf.;42701179;https://pubmed.ncbi.nlm.nih.gov/42701179/
2026-09-11;Oh E et al.;21.08.2026;21.08.2026;Crit Care;2026;Wie Intensivpatienten mit Delir umgehen: Qualitative Synthese zur aktiven Bewältigung;Mixed-Methods-Systematischer Review (JBI) von zehn qualitativen Studien (1999–2025) zu Bewältigungsstrategien von ICU-Patienten und Familien während Delirium-Episoden.;"Patienten nutzen problemfokussierte (Sinnsuche, Realitätsorientierung), emotionsfokussierte (Sozialkontakt, Distanzierung) und bedeutungsorientierte Strategien (Neubewertung, Identitätserhalt). Familien unterstützen Patient und bewältigen eigene psychische Belastung; keine quantitativen Vergleichsstudien vorhanden.";Zehn Länder (7 europäisch), aber nur qualitative Daten – Implikation: systematische Kopplung von Coping-Interventionen mit Psychosozialunterstützung in intensiver Versorgung notwendig.;42629591;https://pubmed.ncbi.nlm.nih.gov/42629591/
2026-09-11;Guo J et al.;11.08.2026;11.08.2026;Eur Arch Psychiatry Clin Neurosci;2026;Schlafstörungen signalisieren psychiatrische Erkrankung Jahre voraus;Schwedische Längsschnittstudie (n=24.038, 2010-2018) zur Assoziation von Schlafmerkmalen (Dauer, Symptome) mit Inzidenz psychiatrischer Diagnosen über Kopplungsregister.;"716 neue psychiatrische Diagnosen (2,9 %); U-förmige Assoziation zwischen Schlafdauer und Erkrankungsrisiko; mentale Müdigkeit zeigte stärkste Assoziation (HR 2,09, 95%-KI 1,77–2,48). Insomnie-Symptome verschärften sich graduell vor Diagnose, besserten sich danach teilweise.";Schweden, öffentliches Versicherungssystem, nationale Registervernetzung – Screening auf Schlafstörungen als Frühwarnsystem machbar in strukturierten Systemen.;42579149;https://pubmed.ncbi.nlm.nih.gov/42579149/
2026-09-10;O' Connor K MD, MSc (Leadership), MRCPsych et al.;09.09.2026;09.09.2026;BMJ Ment Health;2026;Frühe Psychosebehandlung braucht Beziehungsarbeit, Toleranz von Unsicherheit und Recovery-Hoffnung als Treue-Marker;"Perspektiv-Paper zu Early Intervention in Psychosis (EIP): konzeptuelle Analyse der relationalen Arbeit in EIP-Programmen (Vereinigtes Königreich, Irland); keine primäre Studiendaten.";"EIP erfordert nachhaltige Beziehung, Mentalitätswechsel zur Mehrperspektivität, Stigma-Navigation; zentral: Toleranz von Unsicherheit, Hoffnungspflege. Organisatorische Risiken: Burnout, Grenzverletzungen, Ressourcenknappheit. ""Relationale Fidelität"" (Bewahrung der Bedingungen für Vertrauensbeziehung, Kontinuität) als Fidelity-Kriterium nötig; Caseload-Größe und Supervision entscheidend.";"UK/Irland, EIP-Perspektive; Deutschland hat EIP-Strukturen – Empfehlung zu Beteiligung, Supervision, angemessene Ausstattung direkt übertragbar.";42716695;https://pubmed.ncbi.nlm.nih.gov/42716695/
2026-09-10;Montag C et al.;Okt. 2026;09.09.2026;Lancet Psychiatry;2026;Psychodynamische Psychotherapie verbessert Psychosoziale Funktionen bei Schizophrenie um 3–4 Skalenpunkte;Randomisierte Studie in Berlin (130 Patienten mit Schizophrenie/Schizoaffektiver Störung): Modified Psychodynamic Psychotherapy for Schizophrenia (MPP-S, mind. 30 Sitzungen) + Treatment as Usual vs. TAU allein über 36 Monate.;"Signifikante Verbesserung der psychosozialen Funktionen (Mini-ICF-APP): Gruppendifferenz bei 24 Monaten -3,45 (95% KI -5,51 bis -1,40; p=0,0011), bei 36 Monaten -4,07 (-6,19 bis -1,94; p=0,0002); keine Unterschiede in unerwünschten Ereignissen; 2 Suizide in beiden Gruppen, 1 Überstellung in forensische Psychiatrie (MPP-S Gruppe, kein Therapiestart).";Deutschland, Berlin: Deutsche Kliniken, Kassenfinanzierung, Richtlinienpsychotherapie anwendbar.;42716057;https://pubmed.ncbi.nlm.nih.gov/42716057/
2026-09-10;Atanda O et al.;09.09.2026;09.09.2026;PLoS One;2026;Intensive aufsuchende Gemeindebehandlung für junge Menschen: Vertrauensarbeit schlägt Symptom-Fokus;"Prozess-Evaluierung einer RCT zu Intensive Community Care Services (ICCS) vs. TAU für Kinder/Jugendliche: 34 halbstrukturierte Interviews mit Fachpersonen (20 ICCS, 14 TAU) in englischen Diensten; thematische Analyse.";"Drei Themen: (1) Beziehungs-Ökologien (Barrieren/Enablers für Engagement), (2) Flexibilität trotz Systemdruck, (3) Vertrauensnetz in Beziehungsaufbau. Zentral: nicht-klinische Engagement-Strategien (informelle Besuche, personalisierte Interaktionen) nötig für Vertrauen; ohne Vertrauen sinkt Behandlungseffektivität; Flexibilität bei Dauer + Methoden essentiell; ICCS zeigte bessere Ergebnisse durch Anpassung an Bedarf statt Standardmodell.";"England, NHS CAMHS: Kinder/Jugendliche, aufsuchend; Prinzipien auf deutsche KJHP-Dienste übertragbar.";42715183;https://pubmed.ncbi.nlm.nih.gov/42715183/
2026-09-10;Hiltensperger R et al.;09.09.2026;09.09.2026;Epidemiol Psychiatr Sci;2026;Peer Support wirkt über Hoffnung und soziale Einbindung, nicht direkt auf Genesung;"Multinationale UPSIDES-RCT (565 Schwer-Erkrankte in Deutschland, Uganda, Tansania, Indien, Israel): strukturiertes Peer Support (6–8 Monate) vs. Kontrolle; Wirkmechanismen via Mediationsanalyse untersucht.";"Keine direkten Effekte von Peer Support auf persönliche Recovery oder psychische Funktionen (Modelle zeigten stabile autoregressive Effekte). Signifikante indirekte Effekte über soziale Einbindung (β=0,114, 95% KI [0,049–0,194], p<0,05) und Hoffnung (β=0,037, 95% KI [0,001–0,086], p<0,05); ähnliche Muster für Funktionen. Personen mit niedriger Baseline-Hoffnung/sozialer Einbindung profitieren besonders.";Multiländer: inkl. Deutschland (Hamburg), hohe Übertragbarkeit auf gemeindepsychiatrische Träger, Kostenträger-Modelle.;42713678;https://pubmed.ncbi.nlm.nih.gov/42713678/
2026-09-10;Glascott M et al.;Okt. 2026;08.09.2026;Int J Ment Health Nurs;2026;Bewegungsangebote auf Akutstation: erreichbar, wenn Fachkräfte und Patienten Ko-Design gestalten;Qualitative Studie in 2 englischen NHS-Trusts (30 Teilnehmer: Pflegefachpersonen, Multidisziplinäres Team, Erlebnis-Expertise): Fokusgruppen zu Barrieren/Chancen und Umsetzung von Bewegungsinterventionen auf Akutstationen.;"Barrieren: Patient:innen-Akuität, Nebenwirkungen, restriktive Praktiken, Fachkraftmangel, Stationsorganisation. Enablers: Pflegeleitung, flexible/relationale Angebote, Mitarbeitendenbeteiligung, aktive Patient:innenbeteiligung im Design; Evaluation sollte Durchführbarkeit + Patient:innen-Zentred-Ergebnisse (inkl. Stationsatmosphäre, Teamwohlbefinden) berücksichtigen. Bewegung ist erreichbar bei Anpassung an Realität von Akutstationen.";"England/UK, NHS: Akutstationen, Personalstruktur vergleichbar; lokale Anpassung nötig.";42706819;https://pubmed.ncbi.nlm.nih.gov/42706819/
2026-09-10;Pilling S et al.;26.08.2026;26.08.2026;Lancet Psychiatry;2026;Open Dialogue reduziert Notaufnahmen und Wiederaufnahmen stärker als reguläre Krisenversorgung;Cluster-randomisierte Studie mit 494 Patienten (>80% Recovery nach initialer Krise) in englischen Krisendiensten: Open Dialogue (Dialogische Systemische Therapie mit Angehörigen) vs. reguläre Behandlung über 2 Jahre.;"Open Dialogue verringerte Notaufnahmen (unadjustiert signifikant), Re-Kontakte zu Krisendiensten und psychiatrische stationäre Aufnahmen signifikant; zeitlich bis erste Rückfallrate nicht reduziert (Hazard Ratio 0,95 [95% KI 0,67–1,32]); Patientenzufriedenheit, Lebensqualität und Selbstberichtetes Recovery deutlich besser; kein erhöhtes Sicherheitsrisiko (376/386 SAE unbezogen zur Intervention).";"England, vergleichbar: NHS-Versorgung, Krisendienste, Angehörigenarbeit; Kostenersparnis durch weniger Notaufnahmen relevant.";42648300;https://pubmed.ncbi.nlm.nih.gov/42648300/
2026-09-09;Leung SM et al.;08.09.2026;08.09.2026;BMJ Ment Health;2026;Long-Acting-Antipsychotika bei Menschen mit Behinderung: geringere Notfall- und Psychiatrie-Aufnahmen;Selbstkontrollierte Fallserie von 1675 Patienten mit intellektueller Behinderung in Hong Kong, vergleichend LAIA (Long-Acting Injectable Antipsychotika) versus orale Antipsychotika über Zeiträume 2004-2023.;LAIA assoziiert mit 29% niedrigerem Risiko für Notfallabteilung-Visits (IRR 0,71, 95%-CI 0,51-0,98) und 9% niedrigerem Hospitalisierungsrisiko (IRR 0,91). Bei Patienten mit Schizophrenie/bipolarer Störung niedriger für psychiatrische Hospitalierungen und extrapyramidale Symptome (34% Reduktion). Warnung: Bei Patienten ohne diese Diagnosen höheres Risiko – Off-Label-Gebrauch sollte hinterfragt werden.;Hong Kong, aber Befund zu Hospitalisierungsreduktion relevant für deutsche Versorgungspraxis bei Behinderung;42711066;https://pubmed.ncbi.nlm.nih.gov/42711066/
2026-09-09;Abella M et al.;20.08.2026;08.09.2026;Schizophr Bull;2026;Nach 20 Jahren: 42% der Patienten mit Schizophrenie zeigen keine funktionale Besserung;376 dänische Patienten mit Erstpsychose wurden über 20 Jahre verfolgt. Latente Wachstumsmischmodelle identifizierten unterschiedliche Funktionsverlaufsgruppen.;Drei Trajektorien: Funktionale Erholung (21%), moderate Besserung mit späterem Rückgang (37%), anhaltende Behinderung (42%). Schlechte Prädiktoren für Verlauf: männliches Geschlecht, höhere Negativsymptome, keine Schulabschluss. Nach 20 Jahren zeigten beeinträchtigte Gruppe schlechteste Remissionsraten, kognitive Funktion, Lebensqualität und höchstes Suizidrisiko.;Dänemark, vergleichbares System, zeigt Versorgungslücken auch in gutversorgten Ländern;42710093;https://pubmed.ncbi.nlm.nih.gov/42710093/
2026-09-09;Tayfur SN et al.;20.08.2026;08.09.2026;Schizophr Bull;2026;Coordinated Specialty Care reduzierte Krankenhausaufenthalte bei Erstpsychose;2951 Patienten mit Erstpsychose aus 87 Kliniken der USA wurden über 2 Jahre in Coordinated Specialty Care verfolgt (CSC: spezialisierte, integrierte ambulante Teams für Erstpsychose).;Bei Aufnahme waren 71,2% in den vorherigen 6 Monaten hospitalisiert. Nach CSC-Aufnahme sanken Hospitalisierungen deutlich und blieben über 2 Jahre niedrig. Frühere Hospitalisierung präsagte höheres Risiko (OR 1,52), kürzere Dauer der unbehandelten Psychose korrelierte paradox mit mehr Aufnahmen – Marker für schwere frühe Erkrankung.;USA-System, aber Kernbefund (CSC reduziert stationäre Tage) übertragbar auf deutsche frühzeitige Intervention;42710092;https://pubmed.ncbi.nlm.nih.gov/42710092/
2026-09-09;Nordgren LB et al.;03.09.2026;08.09.2026;BMC Health Serv Res;2026;Primary Care Behavioral Health reduzierte Wartezeiten um 30-39 %;In vier schwedischen Praxen wurde das PCBH-Modell (Primary Care Behavioral Health) implementiert, um die Verfügbarkeit von psychischer Versorgung in der Grundversorgung zu verbessern.;Wartezeiten für die erste Sprechstunde mit Behavioral Health Consultant sanken von 16 auf 10-11 Tage (30-39% Reduktion, p < 0,001). Alle BHC-Termine reduzierten sich von 18 auf 13,7-14,2 Tage (21-24% Reduktion, p < 0,001). BHC-Termine insgesamt stiegen um 21-34%, Patienten, die BHC-Leistungen erhielten, um 16-42%. Psychotrope Verschreibungen sanken um 14-18%.;Schweden, ähnliches Versicherungssystem, vergleichbare Dokumentation;42706525;https://pubmed.ncbi.nlm.nih.gov/42706525/
2026-09-09;Visser I et al.;07.09.2026;07.09.2026;Eur J Psychotraumatol;2026;Resilienz in Trauma-Therapie: Therapeuten finden keine klare Operationalisierung;23 Traumatherapeuten aus vier niederländischen akademischen Zentren für Kinder- und Jugendpsychiatrie wurden zu ihrer Operationalisierung von Resilienz in der klinischen Praxis befragt.;Therapeuten beschreiben Resilienz als multidimensionales und multifaktorielles Konstrukt, das schwer in konkrete therapeutische Ziele übersetzbar ist. Schlüsselbefund: Klinische Ambiguität erschwert die Integration von Resilienz in alltägliche Behandlung, weshalb praktische Leitfäden und gemeinsame Definitionen mit Therapeuten erforderlich sind.;Niederlande, ähnliches Versicherungssystem und Ausbildungsstandards;42704002;https://pubmed.ncbi.nlm.nih.gov/42704002/
2026-09-08;Kihlström J et al.;Okt. 2026;07.09.2026;Int J Ment Health Nurs;2026;Governance-Strukturen sind zentral für integrierte Jugendversorgung mit Sucht- und Psychomorbidität;Eine qualitative Fallstudie am schwedischen MiniMaria-Behandlungszentrum untersuchte, wie Schnittstellen zwischen Gesundheit und Sozialhilfe bei der Betreuung von Jugendlichen mit Mental-Health- und Suchtproblemen funktionieren.;Vier zentrale Themen: (1) divergente Organisationskulturen und Machtfragen, (2) fragmentiertes Zielmanagement auf strategischer Ebene, (3) wechselndes Vertrauen und Leadership, (4) operative Auswirkungen auf das Team. Middle-Management-Pragmatismus stabilisierte die Leistung trotz unzureichender strategischer Abstimmung, aber der Erfolg hing von expliziten Merkzetteln, gemeinsamen IT-Systemen und kontinuierlicher Kulturüberwachung ab.;"Schweden, vergleichbares Versicherungssystem; transferierbare Befunde zu Schnittstellen-Governance";42703970;https://pubmed.ncbi.nlm.nih.gov/42703970/
2026-09-08;Roennfeldt H et al.;Okt. 2026;07.09.2026;Health Expect;2026;Peer-geführte Dementia-Versorgungsdienste zeigen positive Outcomes, benötigen aber eigene Messinstrumente;Ein Scoping Review (13 Studien) identifizierte, welche Outcome-Messinstrumente in von Genesungsbegleitern geführten psychischen Versorgungsdiensten verwendet werden und ob diese Dienste als Alternativen zu klinischen Angeboten evaluiert werden können.;"Alle 13 Studien berichteten positive Outcomes bei Peer-Respite- oder Peer-Support-Angeboten. Messungen waren heterogen: Gemischte Nutzung von klinischen, adaptieren und explorativen Skalen; 0 (null) Studien nutzten von Genesungsbegleitern entwickelte Messinstrumente. Kritische Erkenntnis: Fehlende, von der Lived-Experience-Workforce mitentwickelte Outcome-Messinstrumente, die mit Werten und Praxis dieser Dienste übereinstimmen.";"Australien; internationale Best-Practice-Synthese zu Peer-Versorgung, relevant für Genesungsbegleiter-Programme im deutschen System";42703949;https://pubmed.ncbi.nlm.nih.gov/42703949/
2026-09-08;Vogels SR et al.;20.08.2026;05.09.2026;Schizophr Bull;2026;Kognitive Verhaltenstherapie für Psychose ist auch bei Intelligenzminderung machbar;Ein Scoping Review (18 Studien, davon 4 Fallserien mit n=9 Patienten) untersuchte, ob CBT für Psychose (CBTp) bei Menschen mit Psychose und Intelligenzminderung effektiv und machbar ist.;"Neun Patienten aus Fallserien: vorläufige Evidenz für CBTp-Effektivität trotz Intelligenzminderung; alle konnten Schlüsselelemente verstehen. Sechs RCT-Moderator-Analysen zeigten: kognitiv beeinträchtigte Patienten profitierten nicht weniger von CBTp als andere. Notwendige praktische Anpassungen: Vereinfachte Sprache, längere Sitzungen, schriftliche Hilfsmittel – aber Kern-CBTp-Elemente blieben unangetastet. Fazit: CBTp ist für diese Population machbar; RCTs sind erforderlich.";"Niederländische Forschung; transferierbar auf deutsches Gesundheitssystem mit vergleichbaren Psychose-Services";42700400;https://pubmed.ncbi.nlm.nih.gov/42700400/
2026-09-08;Yildiz A et al.;03.09.2026;04.09.2026;BMC Psychiatry;2026;Systemische Inflammationsindizes bei psychisch erkrankten Patienten mit Drogenkonsum: assoziiert mit Immunstörung;Eine retrospektive Vergleichsstudie (760 Psychiater-Inpatients mit positiven Drogen-Urinscreenings, 171 ohne, 151 Kontrollen) untersuchte, ob der Systemic Inflammation Response Index (SIRI), Systemic Immune-Inflammation Index (SII) und Prognostic Nutritional Index (PNI) zwischen Gruppen variieren.;"Patienten mit Drogennachweisen hatten höheres SIRI (Median 1,24 vs. 0,98, p<0,001) und niedriges PNI (56,0 vs. 58,8, p<0,001) als Kontrollen; SII unterschied sich nicht (p=0,108). SIRI war positiv mit Erkrankung assoziiert (OR=1,847, p<0,001); PNI invers (OR=0,917, p<0,001). ROC-Analysen in der Schizophrenie-Subgruppe: AUC 0,727 (SIRI), 0,804 (PNI). Substanz-spezifische Unterschiede waren heterogen; Assoziation schwächten sich nach Alters-/Geschlechtsanpassung ab.";"Türkei; methodisch umsetzbar, aber Replikation in deutschem Kontext erforderlich";42693429;https://pubmed.ncbi.nlm.nih.gov/42693429/
